date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:16:36	4178/4178	---M--	200	added ('OK')	image/gif	etag:%221052-582371fb01980%22	https://koki.dexignzone.com/xhtml/vendor/lightgallery/img/loading.gif	C:/Users/SV/Desktop/source/AdminLayout/koki.dexignzone.com/xhtml/vendor/lightgallery/img/loading.gif	(from https://koki.dexignzone.com/xhtml/vendor/lightgallery/css/lightgallery.min.css)
17:16:37	1087/1087	---M--	200	added ('OK')	image/png	etag:%2243f-5b0755e75e480%22	https://koki.dexignzone.com/xhtml/vendor/datatables/images/sort_both.png	C:/Users/SV/Desktop/source/AdminLayout/koki.dexignzone.com/xhtml/vendor/datatables/images/sort_both.png	(from https://koki.dexignzone.com/xhtml/vendor/datatables/css/jquery.dataTables.min.css)
17:16:37	1023/1023	---M--	200	added ('OK')	image/png	etag:%223ff-5b07560f6c300%22	https://koki.dexignzone.com/xhtml/vendor/datatables/images/sort_asc.png	C:/Users/SV/Desktop/source/AdminLayout/koki.dexignzone.com/xhtml/vendor/datatables/images/sort_asc.png	(from https://koki.dexignzone.com/xhtml/vendor/datatables/css/jquery.dataTables.min.css)
17:16:37	1020/1020	---M--	200	added ('OK')	image/png	etag:%223fc-5b07561adde00%22	https://koki.dexignzone.com/xhtml/vendor/datatables/images/sort_desc.png	C:/Users/SV/Desktop/source/AdminLayout/koki.dexignzone.com/xhtml/vendor/datatables/images/sort_desc.png	(from https://koki.dexignzone.com/xhtml/vendor/datatables/css/jquery.dataTables.min.css)
17:16:37	1023/1023	---M--	200	added ('OK')	image/png	etag:%223ff-5b0755f6a0880%22	https://koki.dexignzone.com/xhtml/vendor/datatables/images/sort_asc_disabled.png	C:/Users/SV/Desktop/source/AdminLayout/koki.dexignzone.com/xhtml/vendor/datatables/images/sort_asc_disabled.png	(from https://koki.dexignzone.com/xhtml/vendor/datatables/css/jquery.dataTables.min.css)
17:16:37	1020/1020	---M--	200	added ('OK')	image/png	etag:%223fc-5b0755ed17200%22	https://koki.dexignzone.com/xhtml/vendor/datatables/images/sort_desc_disabled.png	C:/Users/SV/Desktop/source/AdminLayout/koki.dexignzone.com/xhtml/vendor/datatables/images/sort_desc_disabled.png	(from https://koki.dexignzone.com/xhtml/vendor/datatables/css/jquery.dataTables.min.css)
17:16:39	237/237	---M--	302	error ('Found')	text/html	date:Wed,%2023%20Oct%202024%2010:16:38%20GMT	https://koki.dexignzone.com/xhtml/Trident/	C:/Users/SV/Desktop/source/AdminLayout/koki.dexignzone.com/xhtml/Trident/index.html	(from https://koki.dexignzone.com/xhtml/vendor/svganimation/vivus.min.js)
17:16:39	237/237	---M--	302	error ('Found')	text/html	date:Wed,%2023%20Oct%202024%2010:16:39%20GMT	https://koki.dexignzone.com/xhtml/e	C:/Users/SV/Desktop/source/AdminLayout/koki.dexignzone.com/xhtml/e	(from https://koki.dexignzone.com/xhtml/vendor/ckeditor/ckeditor.js)
17:16:39	237/237	---M--	302	error ('Found')	text/html	date:Wed,%2023%20Oct%202024%2010:16:39%20GMT	https://koki.dexignzone.com/xhtml/Edge/	C:/Users/SV/Desktop/source/AdminLayout/koki.dexignzone.com/xhtml/Edge/index.html	(from https://koki.dexignzone.com/xhtml/vendor/svganimation/vivus.min.js)
17:16:39	1233/1233	---M--	200	added ('OK')	image/png	etag:%224d1-58dd9fd430200%22	https://koki.dexignzone.com/xhtml/vendor/jquery-asColorPicker/images/transparent.png	C:/Users/SV/Desktop/source/AdminLayout/koki.dexignzone.com/xhtml/vendor/jquery-asColorPicker/images/transparent.png	(from https://koki.dexignzone.com/xhtml/vendor/jquery-asColorPicker/css/asColorPicker.min.css)
17:16:40	14976/14976	---M--	200	added ('OK')	image/png	etag:%223a80-58dd9fd430200%22	https://koki.dexignzone.com/xhtml/vendor/jquery-asColorPicker/images/saturation.png	C:/Users/SV/Desktop/source/AdminLayout/koki.dexignzone.com/xhtml/vendor/jquery-asColorPicker/images/saturation.png	(from https://koki.dexignzone.com/xhtml/vendor/jquery-asColorPicker/css/asColorPicker.min.css)
17:16:40	1805/1805	---M--	200	added ('OK')	image/png	etag:%2270d-58dd9fd430200%22	https://koki.dexignzone.com/xhtml/vendor/jquery-asColorPicker/images/hue.png	C:/Users/SV/Desktop/source/AdminLayout/koki.dexignzone.com/xhtml/vendor/jquery-asColorPicker/images/hue.png	(from https://koki.dexignzone.com/xhtml/vendor/jquery-asColorPicker/css/asColorPicker.min.css)
17:16:40	3158/3158	---M--	200	added ('OK')	image/png	etag:%22c56-58dd9fd430200%22	https://koki.dexignzone.com/xhtml/vendor/jquery-asColorPicker/images/alpha.png	C:/Users/SV/Desktop/source/AdminLayout/koki.dexignzone.com/xhtml/vendor/jquery-asColorPicker/images/alpha.png	(from https://koki.dexignzone.com/xhtml/vendor/jquery-asColorPicker/css/asColorPicker.min.css)
17:16:40	237/237	---M--	302	error ('Found')	text/html	date:Wed,%2023%20Oct%202024%2010:16:40%20GMT	https://koki.dexignzone.com/xhtml/picker.js	C:/Users/SV/Desktop/source/AdminLayout/koki.dexignzone.com/xhtml/picker.js	(from https://koki.dexignzone.com/xhtml/vendor/pickadate/picker.time.js)
17:16:41	237/237	---M--	302	error ('Found')	text/html	date:Wed,%2023%20Oct%202024%2010:16:40%20GMT	https://koki.dexignzone.com/xhtml/picker.js	C:/Users/SV/Desktop/source/AdminLayout/koki.dexignzone.com/xhtml/picker.js	(from https://koki.dexignzone.com/xhtml/vendor/pickadate/picker.date.js)
